id,lat,lon,public_transport
1698668775,45.6005321,9.2606793,platform
1698668797,45.6003854,9.260067,stop_position
1698668803,45.5989634,9.2606786,stop_position
1698668805,45.6003206,9.2600841,platform
1698668816,45.5992626,9.2624847,stop_position
1698668827,45.5991737,9.2625448,stop_position
1698668977,45.5989893,9.2606721,platform
1698669007,45.5991466,9.26255,platform
1698669034,45.5992998,9.2624753,platform
1701772798,45.5930776,9.2495815,platform
1701772799,45.5931044,9.2494918,stop_position
1701772809,45.5933177,9.2495912,stop_position
1701772811,45.5933222,9.2495106,platform
1703533962,45.5758673,9.2400868,stop_position
1703533972,45.5758844,9.2401743,platform
1703533980,45.5762004,9.2398447,platform
1703534021,45.5780575,9.2403151,stop_position
1703534043,45.5781017,9.2403077,platform
1703534520,45.5762106,9.2399355,stop_position
1704111594,45.6792077,9.6367318,stop_position
1704111595,45.6781907,9.6299436,stop_position
1704111596,45.6791975,9.6342974,stop_position
1722078727,45.481145,9.2259168,stop_position
1725740868,45.4774395,9.1844757,stop_position
1725942573,45.4853182,9.2094094,stop_position
1725942582,45.4845943,9.215166,stop_position
1725942660,45.4843038,9.2158225,platform
1726477281,45.4623157,9.2034422,stop_position
1726477293,45.4623606,9.2001899,stop_position
1726477300,45.4730054,9.2153475,stop_position
1726477304,45.4738085,9.2179988,stop_position
1726477308,45.4753067,9.2216997,stop_position
1726477311,45.4627929,9.2075256,stop_position
1726477317,45.4682096,9.2069643,stop_position
1726477324,45.4805077,9.234546,stop_position
1726477329,45.4793302,9.2302268,stop_position
1726477333,45.4724551,9.2113658,stop_position
1726477338,45.4814662,9.2368972,stop_position
1726477343,45.4720115,9.2069563,stop_position
1726477347,45.4654957,9.2072152,stop_position
1726477354,45.4763117,9.2241825,stop_position
1726512175,45.4728105,9.2141943,stop_position
1726512189,45.4749405,9.2208672,stop_position
1726512203,45.4675402,9.2071102,stop_position
1726512226,45.4802954,9.2340892,stop_position
1726512229,45.4723718,9.2108547,stop_position
1726512237,45.4811817,9.2362765,stop_position
1726512262,45.4716655,9.2066934,stop_position
1726512265,45.4759212,9.2232904,stop_position
1730563112,45.4618664,9.2076632,stop_position
1730563114,45.480862,9.1973301,stop_position
1730563127,45.4813625,9.1980526,stop_position
1730563130,45.4550308,9.172644,stop_position
1730563145,45.4781088,9.197579,stop_position
1730563147,45.4509515,9.1906697,stop_position
1730563154,45.4831028,9.1994731,stop_position
1730563162,45.4847457,9.2005685,stop_position
1730563167,45.483495,9.1997805,stop_position
1730563168,45.4509197,9.1937676,stop_position
1730563170,45.4509494,9.1943259,stop_position
1730563172,45.455039,9.2042319,stop_position
1730563177,45.4552573,9.2042767,stop_position
1730563182,45.4596626,9.2071417,stop_position
1730563187,45.4598924,9.2072524,stop_position
1730563192,45.4797721,9.1950113,stop_position
1730563196,45.472196,9.206573,stop_position
1730563201,45.4509088,9.2003878,stop_position
1730563205,45.4509462,9.2005414,stop_position
1730563209,45.4764575,9.2011819,stop_position
1730563213,45.4766895,9.2005264,stop_position
1730563218,45.4793156,9.1951354,stop_position
1736732376,45.4479619,9.2105913,stop_position
1737802640,45.4926644,9.1926011,stop_position
1739767077,45.4299949,9.1773228,stop_position
1739767084,45.4523782,9.1696061,stop_position
1739767086,45.4586201,9.1698144,stop_position
1746151180,45.4842475,9.2348298,stop_position
1755319220,45.5249045,9.1923265,stop_position
1755319252,45.5249026,9.1922669,platform
1759883432,45.4437333,9.1676768,stop_position
1759975493,45.4523472,9.2201749,platform
1759975499,45.452397,9.2201751,stop_position
1760433108,45.4513564,9.2233476,platform
1760433120,45.4513791,9.2234002,stop_position
1760433121,45.4515453,9.2231069,stop_position
1761156844,45.4947824,9.1385584,stop_position
1762605085,45.4520324,9.1838164,stop_position
1774014334,45.571913,9.1588657,stop_position
1774014337,45.5644035,9.1612101,platform
1777152610,45.5419793,9.2391588,platform
1824323188,45.7030136,9.5666241,stop_position
1824323874,45.7023889,9.5694461,stop_position
1824325412,45.7008508,9.5748805,stop_position
1833349854,45.7026316,9.5660017,stop_position
1835534491,45.6653293,9.4368496,stop_position
1839466392,45.465686,9.1699711,stop_position
1851986727,45.4454142,9.1792423,stop_position
1855655660,45.4718886,9.1955478,platform
1860961151,45.432972,9.3077467,stop_position
1860961157,45.4330106,9.3077684,platform
1860961258,45.4362009,9.2961861,stop_position
1860961261,45.4362509,9.296178,platform
1861417517,45.4468536,9.2086892,stop_position
1861526788,45.4479802,9.2105278,platform
1861526791,45.4468821,9.2093356,stop_position
1875082720,45.4877555,9.1614015,stop_position
1875082727,45.4876464,9.1653467,stop_position
1875082734,45.4878635,9.1574996,stop_position
1875082739,45.4878954,9.1570612,stop_position
1875082742,45.4836694,9.177794,stop_position
1875082743,45.4838385,9.1776669,stop_position
1875082746,45.4875699,9.168243,stop_position
1875082749,45.4875799,9.1689314,stop_position
1915696380,45.5515883,9.1875504,stop_position
1915696381,45.5515841,9.1875303,stop_position
1916755343,45.5111082,9.2606137,stop_position
1916755344,45.5111966,9.2605903,stop_position
1916755345,45.5112304,9.260581,stop_position
1916755346,45.5000159,9.2414835,stop_position
1916755347,45.5000826,9.2413879,stop_position
1916755348,45.5202131,9.2749271,stop_position
1918467033,45.4622465,9.2082638,stop_position
1918467034,45.4622709,9.2081164,stop_position
1918467038,45.4845342,9.2030459,platform
1918480813,45.4621883,9.2183652,stop_position
1918480814,45.4622188,9.2177783,stop_position
1918480815,45.4621709,9.2210478,stop_position
1918480817,45.4622001,9.2203051,stop_position
1918480818,45.4622016,9.2142809,stop_position
1918480819,45.4622272,9.2150607,stop_position
1918480820,45.4622295,9.2294736,stop_position
1918480821,45.4622739,9.2282237,stop_position
1918491361,45.462007,9.2359326,stop_position
1918491364,45.4620403,9.2358102,stop_position
1918505666,45.4613774,9.2381203,stop_position
1918505667,45.4616205,9.2381776,stop_position
1922593732,45.4577679,9.2046102,platform
1931920288,45.4688853,9.1847551,stop_position
1931981419,45.4779712,9.1976261,stop_position
1931981420,45.4780729,9.1974732,stop_position
1931981421,45.4755439,9.194656,stop_position
1932003799,45.4798786,9.2039863,stop_position
1932003807,45.4799535,9.2041197,stop_position
1932003817,45.4760234,9.1947608,stop_position
1932003853,45.4821903,9.2064602,stop_position
1932003889,45.4783132,9.2025573,stop_position
1932003913,45.4787566,9.2029082,stop_position
1932003918,45.4768817,9.2011935,stop_position
1932040047,45.4675982,9.1798318,stop_position
1932890471,45.4657275,9.1698744,stop_position
1935612481,45.4761159,9.1623895,stop_position
1935805149,45.4518083,9.1801013,stop_position
1937224275,45.484249,9.2032015,stop_position
1937233696,45.4868487,9.2019306,stop_position
1937233701,45.4868991,9.2020226,stop_position
1938198121,45.4494219,9.1641796,stop_position
1938479842,45.4665237,9.1649459,stop_position
1938479843,45.4691188,9.1657895,stop_position
1938525368,45.4721345,9.1669983,stop_position
1938525378,45.472553,9.1675793,stop_position
1938525385,45.4701843,9.1660432,stop_position
1938525411,45.47416,9.1700528,stop_position
1938525416,45.4743095,9.1703816,stop_position
1942719614,45.4457589,9.1470963,stop_position
1942719615,45.4455462,9.1458743,stop_position
1942719617,45.4462918,9.1495912,stop_position
1942719618,45.4463909,9.1497984,stop_position
1942719622,45.4482348,9.1586378,stop_position
1942719624,45.4450539,9.1437268,stop_position
1942719625,45.4475445,9.1554522,stop_position
1942841567,45.4514499,9.1881983,stop_position
1948113489,45.4513912,9.2033297,platform
1954713787,45.5030863,9.1588322,stop_position
1954713788,45.5031131,9.1590084,stop_position
1954713789,45.5031294,9.1591805,stop_position
1954713790,45.5031461,9.1593591,stop_position
1954713791,45.4593532,9.2240096,stop_position
1954713792,45.4595246,9.224007,stop_position
1954713794,45.4596377,9.2240065,stop_position
1956827013,45.537673,9.2181164,stop_position
1957496950,45.4510305,9.1863722,stop_position
1957496963,45.451529,9.1865605,stop_position
1965093067,45.5297425,9.1629244,platform
1988995279,45.4820296,9.1636151,stop_position
1988995281,45.4824581,9.1629934,stop_position
1989004811,45.4803561,9.1656943,platform
1989004812,45.4735715,9.1704376,stop_position
1989004813,45.4738271,9.1697103,platform
1989004814,45.4741734,9.1700431,platform
1989004815,45.4742839,9.1704205,platform
1991147891,45.6836827,9.6559096,stop_position
1991485870,45.6464127,9.6072974,stop_position
1991485873,45.6731331,9.642853,stop_position
1991610373,45.6934162,9.6461991,stop_position
1991610374,45.693227,9.6546721,stop_position
1991616850,45.6960454,9.6531881,stop_position
1992348373,45.6953365,9.6513289,stop_position
1992348383,45.6966474,9.6264153,stop_position
1993139013,45.436184,9.2017272,stop_position
1993643223,45.5042056,9.1199221,stop_position
1993643224,45.5044913,9.1202412,stop_position
1997314929,45.7109362,9.6549955,stop_position
1999319835,45.4437235,9.1587707,platform
1999319836,45.4483308,9.1625385,platform
1999319841,45.4455897,9.1638415,platform
1999900616,45.6878538,9.6554947,stop_position
1999900620,45.6885096,9.6556328,stop_position
1999932619,45.691726,9.625989,stop_position
2001518909,45.6756303,9.645846,stop_position
2001540647,45.683701,9.6413031,stop_position
2001540659,45.6889429,9.6489997,stop_position
2001540662,45.688273,9.6442253,stop_position
2001540665,45.6820061,9.6403764,stop_position
2002423853,45.6786175,9.6468867,stop_position
2002838419,45.6893089,9.6503122,stop_position
2002838421,45.6899928,9.6470493,stop_position
2002877779,45.6655286,9.6305591,stop_position
2002877780,45.6807526,9.639566,stop_position
2002877781,45.6790373,9.649995,stop_position
2002877782,45.6668294,9.6331931,stop_position
2002877783,45.6625476,9.6272796,stop_position
2002877784,45.6666129,9.633814,stop_position
2015156309,45.4676489,9.2244127,stop_position
2016816558,45.6917971,9.6440316,stop_position
2019004607,45.5643917,9.1611731,stop_position
2020083426,45.6932639,9.6436741,stop_position
2020083430,45.6931478,9.643717,stop_position
2020083437,45.6907008,9.6445231,stop_position
2020083439,45.6912099,9.6459793,stop_position
2020273393,45.6560684,9.6556867,stop_position
2020604802,45.581445,9.1550325,stop_position
2021674350,45.6912197,9.6457803,stop_position
2022082518,45.6787942,9.6303715,stop_position
2022082522,45.6774368,9.6277135,stop_position
2022082530,45.6793011,9.6339348,stop_position
2022082534,45.6792992,9.6369926,stop_position
2022082537,45.6740212,9.6199568,stop_position
2022082540,45.6721064,9.6095066,stop_position
2022082543,45.67533,9.6233186,stop_position
2022085689,45.6710699,9.6088151,stop_position
2022090707,45.6696665,9.6059186,stop_position
2022090708,45.6684807,9.6041641,stop_position
2022090709,45.6527611,9.6035217,stop_position
2022090710,45.6560186,9.6074096,stop_position
2022090711,45.6507446,9.6026862,stop_position
2022115449,45.64376,9.6135896,stop_position
2022115450,45.6461472,9.6084585,stop_position
2022115451,45.6477484,9.6008625,stop_position
2022115453,45.6478383,9.5926147,stop_position
2022115454,45.648294,9.6175458,stop_position
2022115456,45.6542104,9.6237566,stop_position
2022115459,45.6470977,9.6065728,stop_position
2022115460,45.6505777,9.6112614,stop_position
2026574597,45.6392844,9.6162988,stop_position
2026574598,45.6390499,9.6190267,stop_position
2026574600,45.6400683,9.6174038,stop_position
2026620777,45.6749802,9.6227714,stop_position
2026661814,45.6712483,9.6121276,stop_position
2028319640,45.6532918,9.6554904,stop_position
2028319650,45.655932,9.6558154,stop_position
2028319653,45.6557831,9.6555922,stop_position
2028319729,45.6533963,9.6548726,stop_position
2030693957,45.6524179,9.6550377,stop_position
2032537798,45.6408861,9.5837809,stop_position
2032547167,45.6289193,9.5893951,stop_position
2032547168,45.628799,9.5896282,stop_position
2035541437,45.5122863,9.225204,stop_position
2035541440,45.5113872,9.2244749,platform
2035541442,45.5107339,9.2293739,stop_position
2035541443,45.5109816,9.2264381,stop_position
2035541444,45.5113913,9.2243812,stop_position
2043072429,45.4535605,9.1698928,stop_position
2044871311,45.4709101,9.2299154,stop_position
2044871316,45.4709822,9.2336356,stop_position
2044871323,45.4709433,9.2268855,stop_position
2044871326,45.4709131,9.2242277,stop_position
2044871329,45.4709372,9.2329142,stop_position
2044871332,45.470894,9.2263563,stop_position
2044871337,45.4709542,9.2306221,stop_position
2044871342,45.4710887,9.2233562,stop_position
2045200267,45.4621697,9.2243846,stop_position
2045200285,45.4622529,9.2310286,stop_position
2045200300,45.4569885,9.2424914,stop_position
2045200310,45.457003,9.2425239,stop_position
2045200316,45.459558,9.2390431,stop_position
2045200326,45.4592718,9.239375,stop_position
2046520199,45.6362148,9.5869736,platform
2046724964,45.6292695,9.58035,stop_position
2046724970,45.629863,9.5769814,stop_position
2046724975,45.6315792,9.5812114,stop_position
2046724979,45.6296998,9.580758,stop_position
2046724983,45.6291501,9.5803443,stop_position
2046724987,45.6291306,9.5845288,stop_position
2051364322,45.4728002,9.2141896,platform
2051364324,45.4730767,9.2155883,platform
2051364325,45.473219,9.2142734,platform
2051364326,45.4732391,9.2142887,stop_position
2051364328,45.4732334,9.2165925,platform
2054706439,45.6885241,9.6554914,stop_position
2055329088,45.5473908,9.1816126,stop_position
2058330395,45.6890832,9.6186448,stop_position
2058330396,45.6966245,9.6047397,stop_position
2058330397,45.690929,9.6113916,stop_position
2058330398,45.6898474,9.6161484,stop_position
2058330399,45.6937993,9.6057535,stop_position
2058330400,45.6910826,9.6111931,stop_position
2058330401,45.6928063,9.6283109,stop_position
2058330402,45.6983686,9.6056731,stop_position
2058330403,45.6942452,9.6060647,stop_position
2058330404,45.6917609,9.625736,stop_position
2058330405,45.6968257,9.6069405,stop_position
2058330406,45.6902364,9.6215305,stop_position
2059962434,45.7011522,9.5942386,stop_position
2060745962,45.5387992,9.1657232,stop_position
2061730399,45.7074897,9.6067491,stop_position
2061730409,45.6983912,9.5841044,stop_position
2061730410,45.7117956,9.6079083,stop_position
2061730411,45.7108036,9.5931823,stop_position
2061730419,45.6988378,9.5841751,stop_position
2062487709,45.6973283,9.5922018,stop_position
2063325178,45.6979222,9.5768917,stop_position
2063325181,45.6979222,9.5770231,stop_position
2063340658,45.6960016,9.5863355,stop_position
2063340662,45.6945918,9.5997801,stop_position
2063340665,45.6982834,9.5775888,stop_position
2063340669,45.6930846,9.60598,stop_position
2063340674,45.695998,9.5968423,stop_position
2063340679,45.6974479,9.5920002,stop_position
2063340684,45.6897887,9.6465679,stop_position
2063340687,45.6994093,9.5932046,stop_position
2063347967,45.6931268,9.597935,stop_position
2063347968,45.6988333,9.5791609,stop_position
2063347969,45.6913873,9.5966888,stop_position
2063347970,45.6958601,9.5862501,stop_position
2063347971,45.6959333,9.5911155,stop_position
2063347972,45.6955681,9.5957406,stop_position
2063353395,45.6887772,9.5942186,stop_position
2063353396,45.6869093,9.59337,stop_position
2063353397,45.6917499,9.5970972,stop_position
2063355844,45.6908957,9.6237509,stop_position
2063355862,45.6889075,9.5941564,stop_position
2064972838,45.4952224,9.1756866,stop_position
2065192408,45.456544,9.199018,platform
2065192415,45.4565644,9.1990185,stop_position
2065192418,45.4568841,9.2010971,platform
2065192429,45.4569039,9.2010939,stop_position
2065192433,45.4574108,9.2065495,platform
2065222331,45.4563585,9.2093527,stop_position
2065222332,45.4563851,9.2093781,platform
2065222333,45.4564881,9.2088699,platform
2065222334,45.4565132,9.2088842,stop_position
2065266872,45.4516848,9.2032412,platform
2066388922,45.4837248,9.1868922,stop_position
2068730917,45.7013046,9.5930257,stop_position
2068730925,45.7117183,9.5994162,stop_position
2072182662,45.4603817,9.1886288,stop_position
2072182666,45.4604029,9.1886529,platform
2072182667,45.4604476,9.1887063,platform
2076305137,45.5799357,9.0801463,stop_position
2078831900,45.4416736,9.1993556,stop_position
2091712679,45.704692,9.5937139,stop_position
2091712680,45.7073731,9.5925163,stop_position
2091712681,45.7107146,9.5934244,stop_position
2093826531,45.6878292,9.6379626,stop_position
2093826533,45.687713,9.6383167,stop_position
2093847403,45.6989615,9.6316577,stop_position
2093847404,45.7049109,9.6263925,stop_position
2093847405,45.7033412,9.6310595,stop_position
2093847406,45.7017667,9.6331081,stop_position
2096977302,45.7117511,9.5992652,stop_position
2096977303,45.7075503,9.5925633,stop_position
2096977306,45.7043136,9.5926599,stop_position
2096977312,45.7101332,9.5924748,stop_position
2096988792,45.6991556,9.5784001,stop_position
2097000660,45.6947185,9.5987137,stop_position
2097000662,45.6929584,9.60516,stop_position
2097074478,45.5559979,9.1861035,stop_position
2098398133,45.4835557,9.1864427,platform
2098398155,45.4837727,9.1869789,platform
2106295905,45.484402,9.1793982,platform
2108098144,45.564146,9.1880026,stop_position
2113663751,45.5663504,9.3821623,stop_position
2123015560,45.4990075,9.4201157,stop_position
2129476623,45.51329,9.3563503,stop_position
2138820773,45.5287649,9.2756467,platform
2138898379,45.4972293,9.421966,stop_position
2141446319,45.5466556,9.177315,stop_position
2155046691,45.54562,9.2181243,stop_position
2155046692,45.550948,9.2140553,stop_position
2155046693,45.5509919,9.2140438,platform
2156277635,45.5502739,9.1968694,stop_position
2156277640,45.5502807,9.1951279,platform
2185937196,45.5253063,9.3759629,stop_position
2188420774,45.5367249,9.4034632,stop_position
2188420783,45.536757,9.4034457,stop_position
2192464864,45.517378,9.2978444,stop_position
2192464889,45.5209838,9.3316592,stop_position
2192464898,45.5209928,9.3316561,station
2192464909,45.5210081,9.3316576,stop_position
2192464916,45.5157629,9.2859864,stop_position
2192464922,45.5157986,9.2859804,stop_position
2192482529,45.5420769,9.4235628,stop_position
2193330937,45.5073103,9.1853467,platform
2194382759,45.5527159,9.1929163,stop_position
2195121379,45.5528011,9.1933085,stop_position
2195121380,45.5420093,9.2391008,stop_position
2195143586,45.5536441,9.1971768,platform
2195143587,45.5536936,9.1971558,stop_position
2195143588,45.5539514,9.1978959,stop_position
2195143589,45.5480408,9.1854361,stop_position
2195143590,45.5515426,9.1873325,stop_position
2195143591,45.5520617,9.1898045,stop_position
2195525294,45.4913745,9.211548,platform
2196146820,45.5512945,9.2020264,stop_position
2196146821,45.5512291,9.1977939,stop_position
2196146822,45.5512452,9.197861,platform
2196146823,45.5513042,9.1976836,platform
2196146824,45.5513185,9.197751,stop_position
2196209089,45.5530218,9.2104347,platform
2196209094,45.5530672,9.2103472,stop_position
2196209097,45.5530796,9.2104052,stop_position
2196209100,45.5517209,9.2039064,platform
2196209105,45.5517696,9.2038861,stop_position
2196209106,45.5520174,9.2048429,stop_position
2196209111,45.5520656,9.2048176,platform
2196209116,45.5513494,9.2022374,stop_position
2196350982,45.5526308,9.2180901,platform
2196350983,45.5527006,9.2180958,stop_position
2196350996,45.552686,9.2163227,platform
2196350997,45.5527401,9.2163253,stop_position
2196482179,45.5512498,9.2219176,stop_position
2196482183,45.5512533,9.222008,platform
2196482198,45.5480277,9.221617,platform
2196515303,45.5464444,9.2181897,stop_position
2196515304,45.5464473,9.2182718,platform
2196515305,45.5465989,9.2181562,stop_position
2196515306,45.5466057,9.2182422,platform
2196515307,45.547833,9.2191627,platform
2196565627,45.5437691,9.2192582,platform
2196565628,45.5438339,9.2192617,stop_position
2196565631,45.5437682,9.2193385,platform
2196565632,45.5438367,9.2193428,stop_position
2196573984,45.5438485,9.2196625,stop_position
2196573985,45.5439039,9.2196575,platform
2196573986,45.5438994,9.2197611,platform
2196622624,45.5430562,9.2211673,stop_position
2196622625,45.5396488,9.2200868,platform
2196622628,45.5396654,9.2200164,stop_position
2196634110,45.5369944,9.2181971,stop_position
2197838694,45.5455686,9.2183132,stop_position
2197838695,45.5570547,9.2099904,stop_position
2197838696,45.5554999,9.2045122,stop_position
2197838697,45.5591112,9.2188814,platform
2197838698,45.5591233,9.2189471,stop_position
2197838699,45.5593158,9.2188572,stop_position
2197838700,45.5593319,9.2189344,platform
2197838701,45.5430925,9.2353033,platform
2197838702,45.5431408,9.2353738,stop_position
2197838703,45.5450463,9.2315284,platform
2197838704,45.5451059,9.2316019,stop_position
2197838705,45.560047,9.2145634,stop_position
2197838706,45.5600803,9.2151388,platform
2197838707,45.5600902,9.2145591,platform
2197838708,45.5601448,9.2151146,stop_position
2197838709,45.5463745,9.2283093,platform
2197838710,45.5464624,9.2282301,stop_position
2197838711,45.5561702,9.2191682,platform
2197838712,45.556184,9.2190396,stop_position
2197838713,45.5564118,9.2190723,stop_position
2197838714,45.5564214,9.2189888,platform
2197865140,45.5484038,9.22013,platform
2197865149,45.5484092,9.2201878,stop_position
2197865154,45.5533384,9.2187341,platform
2197865162,45.5533398,9.2186444,stop_position
2197865171,45.5537914,9.2187059,stop_position
2197865182,45.5537973,9.2186111,platform
2197965108,45.5496687,9.1765788,stop_position
2197965109,45.546821,9.1782685,stop_position
2197965110,45.5438054,9.2341358,stop_position
2197965111,45.5438438,9.2341764,platform
2197965112,45.5452176,9.2313836,stop_position
2197965113,45.5452644,9.2314501,platform
2197965114,45.5581985,9.2068575,stop_position
2197965115,45.5572802,9.2013889,stop_position
2197965116,45.5489366,9.1755787,stop_position
2197965117,45.5507393,9.1841028,stop_position
2197965118,45.5502384,9.180494,stop_position
2197965119,45.5453851,9.2239405,stop_position
2197965123,45.5454474,9.2238499,platform
2200705153,45.5497824,9.1901403,stop_position
2200705351,45.5508921,9.2116588,stop_position
2200705357,45.5508988,9.2117033,platform
2201908181,45.5334828,9.2138807,stop_position
2201908182,45.5343508,9.2316951,platform
2201908183,45.5358963,9.22576,platform
2201908184,45.5339824,9.2178796,stop_position
2201908185,45.5357853,9.2218545,platform
2201908186,45.5357085,9.2187493,platform
2201908187,45.5359858,9.2273121,platform
2201908188,45.5360412,9.2299733,platform
2202068270,45.5366406,9.1982562,stop_position
2202068271,45.5331438,9.2078685,platform
2202068272,45.5435417,9.1961702,stop_position
2202068274,45.5417911,9.1978515,stop_position
2202068275,45.5406625,9.189383,stop_position
2202068276,45.5357286,9.1927274,stop_position
2202068277,45.5377458,9.1912518,stop_position
2202114764,45.5329461,9.1864652,stop_position
2202114765,45.534361,9.1898632,stop_position
2202114766,45.5287334,9.1893942,stop_position
2202114767,45.5286302,9.1920888,stop_position
2202505548,45.5242999,9.1924954,stop_position
2202505560,45.5341449,9.1851778,stop_position
2202505561,45.5372927,9.1859022,stop_position
2202505565,45.5287511,9.1888372,stop_position
2202505569,45.5427807,9.1874859,stop_position
2202505573,45.5388597,9.1874353,stop_position
2202505576,45.5413145,9.1865504,stop_position
2202505584,45.539675,9.1974085,stop_position
2202505589,45.5286416,9.1917916,stop_position
2202559682,45.5324665,9.1961955,stop_position
2202559686,45.5356488,9.1972137,stop_position
2202559690,45.5351982,9.1947581,stop_position
2202559694,45.5330697,9.2100133,platform
2202559698,45.5345558,9.2222934,platform
2202559712,45.5346353,9.2290631,platform
2202559717,45.5346462,9.2249092,platform
2202559722,45.534096,9.2178952,stop_position
2202559723,45.534469,9.1941248,stop_position
2203322037,45.5255546,9.1926599,platform
2203326102,45.5085738,9.1898902,stop_position
2205997805,45.5400088,9.2185431,stop_position
2205997806,45.5400098,9.2184856,platform
2207172060,45.5305544,9.2241965,stop_position
2207172061,45.5307694,9.2243613,stop_position
2207172062,45.530818,9.2243613,platform
2207172064,45.532175,9.2296711,platform
2207172065,45.5322071,9.2296256,stop_position
2207172066,45.5326533,9.2302294,stop_position
2207172067,45.532709,9.2301575,platform
2207512939,45.5255583,9.1925656,stop_position
2207512940,45.5391721,9.1951079,stop_position
2207512941,45.5384113,9.1917035,stop_position
2210542482,45.5451618,9.1862442,stop_position
2210542483,45.5414714,9.1656813,platform
2211636415,45.5452304,9.1865368,stop_position
2211636416,45.5495227,9.1687017,stop_position
2211636417,45.5382328,9.160754,platform
2211636418,45.5485333,9.1827134,stop_position
2215015137,45.49504,9.2195125,platform
2223224043,45.5116402,9.3409229,platform
2223236352,45.5082279,9.3408717,platform
2223236354,45.5136896,9.3406056,platform
2225549091,45.4972317,9.2082258,stop_position
2226139338,45.5220833,9.363719,stop_position
2247164307,45.5662347,9.3718824,platform
2247164311,45.566505,9.3820398,platform
2247164313,45.5675566,9.3729364,platform
2247164315,45.566336,9.3820855,platform
2247164319,45.5663116,9.3713298,platform
2247164321,45.566505,9.3732958,platform
2275915195,45.7101917,9.5914687,stop_position
2283499848,45.5675572,9.3730418,stop_position
2283499849,45.5665011,9.3819488,stop_position
2283499850,45.5665178,9.3731709,stop_position
2283499851,45.5662935,9.3718783,stop_position
2283499852,45.5662556,9.3713063,stop_position
2283499853,45.5697124,9.3623263,platform
2283499854,45.5702139,9.3619749,platform
2288058743,45.621423,8.8474379,platform
2289625843,45.6158919,8.8646561,stop_position
2289625849,45.6160045,8.8644741,stop_position
2294693275,45.4673387,9.2175286,platform
2294693277,45.4683063,9.2166232,platform
2296073474,45.6212228,8.8469418,stop_position
2296114892,45.6177521,8.8541661,stop_position
2296114893,45.6168574,8.854602,platform
2296114894,45.6214526,8.8501613,stop_position
2296114895,45.616852,8.8545731,stop_position
2296114896,45.6177409,8.8541353,platform
2296114897,45.621424,8.8473562,stop_position
2296143285,45.6159772,8.8643865,stop_position
2296143289,45.6160211,8.8645047,platform
2296143295,45.6158528,8.8645829,stop_position
2296143298,45.6158644,8.864631,platform
2296143304,45.6159789,8.8644513,platform
2296184366,45.6114948,8.8546607,stop_position
2296184368,45.6114297,8.8546425,stop_position
2296184369,45.6115121,8.8545945,platform
2296184382,45.6083068,8.8531866,stop_position
2296184385,45.6148571,8.8597885,platform
2296184389,45.6115927,8.854624,platform
2296184393,45.6082379,8.8531191,platform
2296184396,45.6115758,8.8546834,stop_position
2296184399,45.6083711,8.8532612,platform
2296184404,45.6114407,8.8545757,platform
2296184409,45.6147811,8.8599441,platform
2296234408,45.603104,8.8565954,platform
2296234409,45.6003379,8.8349285,platform
2296234410,45.5985643,8.846462,platform
2296234411,45.5984423,8.8464216,platform
2296234412,45.5974834,8.8544335,platform
2296234413,45.6002891,8.8348722,platform
2296234414,45.5974419,8.8544426,stop_position
2296234415,45.6003094,8.8349183,stop_position
2296234416,45.5981927,8.8431359,platform
2296234417,45.5975059,8.8546803,platform
2296234418,45.5982866,8.8432916,platform
2296234419,45.5974083,8.8544416,platform
2296234420,45.6030476,8.8565121,platform
2296234421,45.5974604,8.8546781,stop_position
2296258350,45.6112382,8.829033,platform
2296258351,45.6112682,8.8291054,platform
2296258352,45.6089727,8.8304237,stop_position
2296258353,45.6112541,8.8290693,stop_position
2296258357,45.6090109,8.8304253,platform
2296258358,45.6185032,8.822908,platform
2296258359,45.6185673,8.8228795,stop_position
2296258361,45.6048716,8.8363072,platform
2296258362,45.6050013,8.8361165,stop_position
2296258363,45.6049786,8.8360819,platform
2296258364,45.6048552,8.8362793,stop_position
2296258365,45.6186093,8.8228612,platform
2296321975,45.6198905,8.8309894,stop_position
2296321980,45.6162212,8.8322141,platform
2296321986,45.6174816,8.8284041,stop_position
2296321989,45.6175694,8.8339838,platform
2296321994,45.6191383,8.837306,stop_position
2296321997,45.6175589,8.8339107,stop_position
2296322001,45.6199038,8.8310366,platform
2296322007,45.6219017,8.8328927,platform
2296322011,45.6234005,8.8303178,platform
2296322022,45.619174,8.8373184,platform
2296322026,45.6175155,8.8284402,platform
2296322030,45.6233652,8.830321,stop_position
2296322033,45.619343,8.8367266,platform;stop_position
2296322037,45.6164482,8.8324233,platform
2296322041,45.6219336,8.8329866,platform
2296322046,45.6236132,8.8304505,platform
2296322048,45.6233367,8.8303151,platform
2296322049,45.6164138,8.8325022,stop_position
2296322050,45.6161047,8.8327479,platform
2296322055,45.617447,8.8283901,platform
2296322056,45.6198812,8.8309508,platform
2296322057,45.6176017,8.8339222,platform
2296322058,45.6160849,8.8327321,stop_position
2296322060,45.6173093,8.8411941,platform
2296322061,45.6219041,8.8329701,stop_position
2296322062,45.618022,8.8403378,stop_position
2296322063,45.6173331,8.8412346,stop_position
2296322064,45.6180578,8.8403761,platform
2296357365,45.6161385,8.8401293,platform
2296357366,45.6161652,8.8400879,stop_position
2296357367,45.6199394,8.8453092,stop_position
2296357368,45.6199084,8.8453662,platform
2296357370,45.617288,8.8418252,stop_position
