CVE_GEOAGE,closeness,betweenness
1508100191130,1.03141945643343e-11,6061988.70062396
1508100191022,1.02130900399842e-11,4941166.8792986
1508100191126,1.03347859377363e-11,7876687.77206322
1508100191041,1.02485316218439e-11,3836427.01739775
1508100191037,1.01917205563212e-11,3571533.2215147
1508100191018,1.01549122515097e-11,4388438.08960278
1508100191056,1.02687535193006e-11,6817549.30518089
1508100190518,1.00229990460912e-11,8383443.38089712
1508100190842,9.38456998830962e-12,1555632.23690476
1508100191234,1.01209453686951e-11,3890472.20912349
1508100191249,9.47195204571164e-12,1515244.06613877
1508100190202,9.72275881417537e-12,6070251.06435131
1508100190132,9.73312161759987e-12,4754700.33992739
1508100190683,9.43379531610752e-12,3293342.87604067
1508100190664,9.59088434136841e-12,2749809.39158903
1508100191164,1.03365408839063e-11,5428345.05614043
150810019115A,9.4605668294817e-12,2272896.37135403
1508100190486,9.76448732802867e-12,4492360.23671744
1508100190217,9.75600257362146e-12,7944715.68482674
1508100191107,1.02432267988039e-11,9348462.09950832
150810019097A,9.79177701711896e-12,4541186.70759809
1508100190274,9.71234082979293e-12,4742925.45018605
1508100190113,9.65191728853642e-12,4161442.40561888
1508100190096,9.71752432729794e-12,3998722.2573766
1508100190999,9.42732950776761e-12,1910786.88113378
1508100190293,9.89647416700726e-12,10144823.5430936
1508100190698,9.48795600960158e-12,2991694.83609353
1508100190679,9.62124651013513e-12,2962492.82489297
1508100190185,9.57008710025583e-12,3457578.87126636
150810019019A,9.66182094688161e-12,5125444.7807651
1508100190170,9.59867027508848e-12,4078825.92153065
1508100190823,9.57577986201235e-12,3103546.65000339
1508100191003,9.3598761096952e-12,1286121.4919782
1508100190965,9.37322039152488e-12,1453267.15990968
150810019108A,9.32138327054561e-12,1087560.71765627
1508100191060,9.65892936146044e-12,3296367.2323385
1508100190289,9.8128159045987e-12,7768917.72254595
1508100191145,9.48375614220316e-12,2147807.72643398
1508100190109,9.73985907783208e-12,4583734.93434505
1508100190700,9.43212789392371e-12,2684641.33969764
1508100190128,9.63975512960206e-12,3619687.07135956
1508100191111,1.02770897640834e-11,9399777.7506489
1508100190429,9.93082619704148e-12,9207974.53197477
1508100190950,9.37974942789213e-12,1570665.90226137
1508100190838,9.38886763610439e-12,1916548.43118519
1508100190541,9.41157394817687e-12,2513473.12525714
1508100190556,1.00595521510566e-11,5884187.65734878
1508100250240,9.35212644325371e-12,2296828.93018825
1508100250452,9.38529528918871e-12,2535330.82881539
1508100250151,9.40064696421052e-12,1829440.13659047
150810025072A,9.3906636018913e-12,2305042.34253133
1508100250166,9.38119010382372e-12,2223595.8178624
1508100251200,9.31742372348634e-12,1684022.01056886
1508100251198,9.21302701187487e-12,1066700.57627202
1508100250819,9.37229069160593e-12,1998049.96009877
1508100250448,9.27210754396645e-12,1499237.02829362
1508100250147,9.40060456586293e-12,2632980.98870037
1508100250255,9.28209492330905e-12,1407259.45343659
150810025026A,9.2923897291699e-12,1512158.91555185
1508100250715,9.3706382107902e-12,2671196.14008328
1508100250433,9.42130242616141e-12,3462219.13343181
1508100501268,8.96515039315627e-12,881867.39649362
1508100980895,9.76284680552527e-12,2146354.44647918
1508100980880,9.69278421291217e-12,1658247.38133809
1508100980876,9.75797273735418e-12,2741882.81016752
1508100981094,9.86269599037542e-12,4427742.07484154
1508300010048,9.2542734260775e-12,2477621.08085642
1508300010086,8.92399804661103e-12,947380.976827334
1508300010067,9.03740980874048e-12,1799527.44297305
1508300010052,8.98502684773141e-12,1378749.08221282
1508300010071,8.91263910151973e-12,1020040.36344016
1508400010168,8.46607296741841e-12,944892.545937341
1508400010331,8.41569038918606e-12,807285.750272668
1508400010346,8.37391714475243e-12,809172.66090216
1508400010172,8.33557285915672e-12,618923.815601573
1508400040204,8.2267825232889e-12,420557.829044199
1508400040219,8.21992718897273e-12,397815.901530101
1508400110280,8.43615874521006e-12,974423.00064244
150840011037A,8.32911902094877e-12,685936.13725354
1508400110384,8.25483726460292e-12,486198.229950936
150840013044A,8.29546346764426e-12,566922.886930396
1508400130435,8.36734872345394e-12,792942.994816716
1508400140365,8.5899613295631e-12,950545.742290659
1508400140191,8.49324426168383e-12,819572.664679742
1508400140187,8.43395074354674e-12,522356.650017639
1508400140115,8.55139526614323e-12,907436.694041828
1508400170420,8.60713430952356e-12,1599494.02342839
1508400170401,8.53316298679855e-12,1025803.74173728
1508400170295,8.48801447423485e-12,654320.149120665
1508400170416,8.51459322090295e-12,842172.829712558
1508900010075,8.83361925184952e-12,1818201.53530018
1508900010060,8.69481445361367e-12,1361966.223168
1508900010126,8.55416982921021e-12,783436.021534112
1508900010130,8.56769215876057e-12,964342.705978655
1508900010111,8.58525304504324e-12,891249.83551297
1509100010092,9.16364368055058e-12,1821765.07994266
1509100010177,9.22053957841801e-12,1366944.31445492
1509100010162,9.30801639446006e-12,2050139.80842526
1509100010213,9.26574473480901e-12,1580672.51145862
1509100010209,9.4542875322368e-12,2960105.19610401
1509100010088,9.28977307976415e-12,1872944.89870032
1509100010069,9.22057060180781e-12,2102479.49804401
1509100010158,9.2301415225553e-12,1470829.3007378
1509100010181,9.33120827262249e-12,2167320.6003513
1509100010196,9.35485772926855e-12,2164484.13410377
1509100010054,9.26588466632455e-12,1433519.73103737
1509100010302,9.38937106424657e-12,3211900.04274189
1509100010266,9.52343870613685e-12,3081793.9558836
150910001004A,9.42945757443611e-12,3318838.42328263
1509100100073,9.42135751286863e-12,2281452.29123929
1509200010085,8.81044310001302e-12,1426674.25658344
1509200010297,8.89211216852965e-12,1828521.47447714
1509200010189,8.72850345030822e-12,1075977.93506815
1509200010263,8.74033664224384e-12,825270.301088447
1509200010225,8.74433538453682e-12,1517482.15070902
1509200010278,8.57101287256574e-12,268532.144702766
1509200010210,8.71073275009135e-12,1089024.960921
1509200010206,8.71547589849812e-12,1226071.53195087
1509200010259,8.69038483748752e-12,1335468.56952251
1509200010314,8.83021330667518e-12,1069563.38587349
1509200010136,8.8418415146203e-12,1697488.3300323
1509200010193,8.7078889161733e-12,839845.916615208
1509200010244,8.63516663573317e-12,570944.672607453
1509200020117,9.06538166010372e-12,2455386.12106164
150920002009A,8.94722062048917e-12,1569028.34707993
1509200020032,8.91122607939261e-12,1060358.94855737
1509200020102,9.0179705713271e-12,1883508.29828085
1509200130051,8.49626598670779e-12,684614.469842915
1509200130121,8.54622765543752e-12,868890.795618035
1509200190140,8.86756734647456e-12,1298720.79140129
1509200190155,8.89011664279496e-12,1661235.83236586
1509200190282,8.97880095909251e-12,1697107.73782496
150920020016A,8.63974063277282e-12,1031242.82133687
1509200200174,8.59089687132696e-12,947481.116156759
1509300010063,8.58915155127279e-12,946471.889845443
1509300010133,8.63437935041505e-12,1080897.42930971
1509300010148,8.57090019986254e-12,906438.955841447
1509300010082,8.6732466897599e-12,1124182.65912502
1509300010078,8.65370271241658e-12,1063615.14309936
1509300010152,8.56950730504582e-12,859751.341785571
1509300030171,9.09578458442156e-12,2261870.82361734
1509300030129,9.03402152959946e-12,2300334.22683233
1509300030114,9.03858827727395e-12,2123490.85772705
1509300030190,8.9074636335301e-12,2680653.22577555
150930003010A,8.76460515111834e-12,1202658.71530236
1509300140186,8.52469470028001e-12,979249.067689014
1509400010075,8.25583835856787e-12,570827.150185133
1509400010037,8.20799144106334e-12,297150.589500762
1509400010056,8.2794297406378e-12,501899.809244805
1509400010060,8.24757104829524e-12,428268.80333855
1509400020094,8.28467189504606e-12,554774.133554606
150940002008A,8.36507248326339e-12,771526.422794428
1509500010212,9.50340931292102e-12,1469513.54874093
1509500010119,9.48828680186449e-12,1295220.7659668
1509500010405,9.46876693795713e-12,1362575.90359842
1509500010208,9.78670094178718e-12,4400467.91795274
1509500010231,9.52851826321308e-12,1589278.56141759
1509500010161,9.837533845032e-12,4392585.93281229
1509500010246,9.6861335789779e-12,3320916.29256557
1509500010195,9.76050073385853e-12,3479162.00702764
1509500010227,9.53913623767982e-12,1803304.97626217
1509500010250,9.6599596888279e-12,2421743.00874546
1509500010091,9.83639326699469e-12,4596105.80041965
1509500010104,9.69222878871869e-12,2676680.32088564
1509500010176,9.58078193108514e-12,2482533.52759826
1509500010265,9.56998492100806e-12,1594292.70081389
1509500050335,8.85215548604537e-12,1863673.17846093
1509500210284,9.67600328726987e-12,3161641.28392341
150950021027A,9.54395039801363e-12,1770252.13257259
1509500210369,9.63560426381419e-12,2350939.41222678
1509500210299,9.64136783299535e-12,2492817.09884865
1509500260424,9.57203255413038e-12,2724703.72540211
1509500260301,9.38140290892183e-12,2245972.64218165
1509500260392,9.56459247142366e-12,2372458.90105638
1509500260388,9.56372271134874e-12,2345653.30882015
1509500260316,9.56494122185042e-12,3189085.20539303
1509500260320,9.54956954651596e-12,2823952.96524802
1509500730462,8.9712106326401e-12,1233069.64462225
1509500730458,8.94763070861838e-12,1044567.47299351
1509500740443,8.96319506762426e-12,1365904.04533373
1509500740439,8.95338030100752e-12,1300465.33626513
1509600010173,8.73050016175968e-12,1613325.2806733
150960001014A,8.38918019660204e-12,702357.971167802
1509600010224,8.41625202304974e-12,738791.245689532
1509600010192,8.44056027240876e-12,853154.086046195
1509600010169,8.36404057643048e-12,554682.0910984
1509600010205,8.47373907474828e-12,886419.598341622
1509600010154,8.50264821856402e-12,957511.566516932
150960001021A,8.6212977983518e-12,1406356.96516905
1509600010188,8.39148021056345e-12,783596.229817925
1509600080065,8.36099530243535e-12,719820.864535208
1509600080116,8.40199518773998e-12,765807.96803932
1509600080099,8.29047130668775e-12,582087.269977646
1509600080084,8.27346221156862e-12,402967.315872611
150960008007A,8.25137696480978e-12,318658.023232801
1509600080101,8.35724331587159e-12,650584.991279218
1509900010781,9.12681297044357e-12,2246640.7595965
1509900010279,9.14468680406501e-12,2039481.80789537
1509900010245,9.31605311906139e-12,1745102.29976745
1509900011328,9.28807857827094e-12,1635728.06732559
150990001025A,9.32518891279061e-12,1743614.67824438
1509900010955,9.25019359835035e-12,1902380.31403992
1509900010936,9.30053009449747e-12,2092908.74218256
1509900011347,8.99059679973363e-12,1045128.15118007
1509900010300,9.35854798847379e-12,3303697.61425019
1509900011031,9.24051989339839e-12,3091406.0134828
1509900010796,9.21424417008662e-12,2999160.85799977
1509900010103,9.12567355568013e-12,1944742.2121511
1509900010813,9.31098444046884e-12,2684386.52147349
1509900010940,9.23195064970089e-12,1725625.5215459
1509900010828,9.22543293250153e-12,3674196.93282597
1509900011309,9.23747654342308e-12,2727023.31180768
1509900010599,9.09434300840868e-12,2057978.12681728
1509900011351,9.16122553759699e-12,2052649.16870395
1509900010832,9.11697513300212e-12,1730889.08742548
1509900010847,9.23198662507157e-12,3052442.44914294
1509900011313,9.29854755174798e-12,2602184.66159386
1509900011366,9.27192344781728e-12,3973187.85877737
1509900010230,9.2277216717369e-12,1933925.59868374
1509900010508,9.48732539202803e-12,2727905.99322034
1509900010809,9.34265025467772e-12,2576714.48367295
1509900010298,9.07889839861993e-12,1726467.93578249
1509900010601,9.24737138668015e-12,2399244.28275985
1509900010480,9.50780122241232e-12,3041437.44101952
1509900010495,9.2684654665495e-12,3532359.76791357
1509900010616,9.18328731222331e-12,1968655.80179719
1509900011440,9.17371969601917e-12,2766146.5209575
1509900010550,9.15574256190563e-12,2486369.88559378
1509900010264,9.12184199589789e-12,2245608.20964656
1509900011455,9.27325189186044e-12,3285013.26100283
1509900010531,9.46079215015198e-12,3364500.93980973
1509900010546,9.15988948750854e-12,2373699.56744326
1509900121050,9.56336740368368e-12,3385756.92393141
1509900121135,9.70357913528919e-12,20452500.8470528
1509900121120,9.55678930319625e-12,2739658.97391225
1509900121421,9.38128243158202e-12,1917477.1498539
1509900161046,8.64766647379586e-12,1105661.40325462
1509900161154,8.66635934142464e-12,1204044.59419777
1509900160870,8.63500842392313e-12,1129377.44817307
1509900161173,8.8985618645534e-12,1943191.42656033
150990016114A,8.68922077192828e-12,1179567.02770189
1509900200777,9.4191584628707e-12,3185976.39647081
1509900220902,8.90214836246693e-12,1831293.41685013
150990022089A,8.88827479765467e-12,1531171.48441841
1509900240989,8.87327738613867e-12,1931791.76004188
1509900240739,8.6449169636292e-12,1297995.62786502
1509900240226,8.49975556520732e-12,875025.50044489
1509900240724,8.59228564922524e-12,1136677.25195957
150990025139A,8.76813124316814e-12,1793602.71765581
1509900250673,8.60301344863185e-12,1026654.99392034
1509900250669,8.69136780251412e-12,1211987.9717279
1509900250688,8.63082643505459e-12,1105365.8956797
1509900291084,9.07146333757303e-12,702187.109960954
1509900291385,9.19387449561229e-12,1686964.97506062
1509900291188,1.06665237838156e-11,6403953.04210084
1509900290334,9.39796529678556e-12,2507961.6043469
1509900291099,9.08212445206333e-12,1582845.18529125
1509900291493,9.14323168571509e-12,1255820.32214514
1509900291402,9.18225379147332e-12,1564580.48868614
1509900290476,9.25744909606188e-12,1843119.48566659
1509900290565,9.32136018720827e-12,2121320.59147571
1509900290349,9.19817916670345e-12,1584807.04010396
1509900291027,9.19345896456768e-12,1644006.19875913
150990029057A,9.2553928692766e-12,2008680.10776955
1509900300635,8.5780384980232e-12,932998.399444805
1509900300654,8.66168168421962e-12,1085573.68741924
1509900300620,8.60509392625221e-12,1088539.97697906
1509900301506,8.78014567881019e-12,1424332.79310952
150990030064A,8.75339868845737e-12,1756773.26252805
1509900350885,8.62924598147848e-12,1207677.36182694
1509900351205,8.66062074203678e-12,1238240.2229297
1509900351192,8.68826479109825e-12,1318293.00336516
1509900351224,8.72366023313596e-12,1460998.67271574
1509900350974,8.73517526313125e-12,1483602.51175002
150990035121A,8.84708389214527e-12,2080427.13901839
150990035096A,8.59161303920585e-12,1102585.64097622
1509900411258,8.58819205672331e-12,1222671.38833971
1509900420866,9.85685844638477e-12,7259175.76988055
1509900420758,9.6324602941398e-12,3151830.42053169
1509900420762,9.72885732215853e-12,3438450.74538997
1509900421489,9.75508672618291e-12,3385825.80655947
1509900420851,9.74126858508402e-12,4487503.41321015
150990043032A,8.81096171986188e-12,1213034.57253943
1509900431239,9.05593720705477e-12,2332581.29434313
1509900431243,8.78396094375633e-12,1155075.17119008
1509900430527,8.75699632508393e-12,1102596.35184851
1509900430512,8.82074361593643e-12,1605394.10416383
1509900430584,8.95431046789644e-12,1647137.15721934
1509900450705,9.01486618433565e-12,1624589.29461723
150990045071A,9.16130035548469e-12,2697117.01471219
1509900451417,9.09422168801997e-12,2502922.36025059
1509900451277,8.98741642174512e-12,1199158.92937254
1509900450692,8.99679273989485e-12,1681601.37179209
1509900451012,9.10632678730504e-12,1895621.39606806
1509900481262,9.11822335902282e-12,2683059.23883366
1510000010110,9.37216049911519e-12,2443466.53758216
1510000010055,9.30744905752966e-12,1949815.178778
151000001013A,9.25731233566104e-12,1870733.1519851
1510000010178,9.25057379999856e-12,1980709.60305984
1510000010040,9.2496406926934e-12,1909505.3699525
1510000010125,9.25674999487381e-12,2249518.30332557
151000001006A,9.48777773266665e-12,3271424.28529224
1510000020021,9.71502042901264e-12,5306121.26794683
1510000020074,9.70059817741799e-12,4286439.72648183
1510000020089,9.76903692518318e-12,4471305.23336494
1510000020163,9.81280249000211e-12,4018206.28850822
1510000070229,9.84498266940751e-12,3959957.02675821
1510000070197,9.88262164108291e-12,4775972.73224959
1510000070248,9.85508645077908e-12,5552320.17649937
1510000070252,9.83569942792716e-12,4049751.39237931
1510000070182,9.92367718888921e-12,4789946.86612371
1510000070214,9.93718815095705e-12,4988429.7132834
151000007020A,9.85597124394201e-12,4554922.84144117
1510000070233,9.93743790444085e-12,5370896.29076564
1510300010199,8.68372803855607e-12,1241680.98775187
1510300010235,8.68857905639784e-12,927542.327928608
1510300010216,8.70999396892078e-12,1318085.3295375
1510300010184,8.73262831662025e-12,1590965.56411068
1510300010358,8.62865465320691e-12,778660.286369099
1510300010057,8.77606513114612e-12,1980748.93759775
1510300010061,8.66274757223651e-12,1227800.23650778
1510300050146,8.72074884319727e-12,1460691.96242723
1510300050305,8.45056598977286e-12,720005.411930179
1510300050150,8.57734156212452e-12,1839175.56426474
151030005031A,8.44192982973743e-12,698263.822307784
1510300050269,8.31190438744494e-12,398942.529136051
151030005024A,8.30808486821374e-12,405323.826024336
1510300050339,8.47593505822825e-12,719863.288841186
1510300050343,8.59552188035105e-12,1090568.00374264
1510300050165,8.37560100107776e-12,586897.938395968
1510300050324,8.26770306911697e-12,163379.86721611
1510300050273,8.343382860991e-12,522254.922344288
151030005017A,8.36057182692396e-12,544876.147937907
1510300050201,8.37582784900183e-12,722023.001147881
1510300050288,8.32772780799167e-12,503978.654424259
1510300050254,8.27470747002796e-12,286427.416858779
1510300050292,8.45944577895763e-12,976303.936082439
1510400011616,1.12499132098722e-11,6387311.97107174
1510400010285,1.11516581148971e-11,7935523.09507724
1510400010124,1.14037790065585e-11,10910084.5141003
1510400011387,1.14587639370558e-11,11317071.6381448
1510400012120,1.16762269279838e-11,15301984.173389
1510400010162,1.18846459350536e-11,14425363.1774789
151040001171A,1.14867937684791e-11,9844063.15328734
1510400011508,1.16231915217428e-11,8415786.99287774
151040001004A,1.16838527596158e-11,7667476.44316739
1510400010035,1.16529673220954e-11,9746576.06190084
1510400010020,1.13838557034368e-11,12958817.4462745
1510400011809,1.13333745096143e-11,9611612.0390375
1510400011495,1.12964099600426e-11,14256402.9241734
1510400010196,1.11353842313027e-11,6330839.08714134
1510400010730,1.10336270398023e-11,8001131.27186581
1510400010726,1.09704212054591e-11,8556039.99817599
1510400010976,1.1423634992265e-11,8485076.28556047
1510400010961,1.13530125011888e-11,10444300.694313
1510400010533,1.11134498417361e-11,8887258.11862269
1510400010478,1.10646418334894e-11,8965145.58711938
1510400011781,1.11198142762381e-11,10909612.2184412
151040001011A,1.13274546883699e-11,8561666.86779142
1510400010105,1.11659305472039e-11,7905599.59468099
1510400011527,1.13992997369475e-11,7608689.46230373
1510400010711,1.08937528443608e-11,6060756.89231729
1510400010463,1.18240474286742e-11,7835991.95348979
151040001036A,1.17663074981841e-11,12249402.917074
1510400011584,1.14273375098478e-11,9495507.32204549
1510400010069,1.17384432824263e-11,9866704.57725724
1510400011917,1.16615482534612e-11,3663087.24995137
1510400011245,1.13890831943947e-11,6739228.75629605
1510400011226,1.13767034295227e-11,7881677.6241729
1510400011688,1.13745482754531e-11,7711281.05746711
1510400011207,1.12636556917376e-11,5330517.042847
1510400011194,1.12596158204621e-11,4702731.04307657
151040001118A,1.12506448964856e-11,4727278.46707686
1510400011211,1.12831766705284e-11,7045736.19164772
1510400011156,1.12121523603029e-11,7123636.8285792
1510400011669,1.11657949826136e-11,7518129.85529804
1510400011279,1.13371336255687e-11,4505220.51115297
1510400012154,1.17134158177347e-11,5178939.31690468
1510400011673,1.1458386208728e-11,4709501.15074003
1510400011692,1.127809207118e-11,8344338.30370202
1510400011283,1.1380979436617e-11,6457841.95981852
1510400011334,1.13929788266542e-11,4816497.09036152
1510400011654,1.12907754585415e-11,6539448.52748292
1510400011300,1.14191399257166e-11,5848672.80580166
1510400011353,1.15177662938395e-11,7289344.6337241
1510400011315,1.14677107690702e-11,6402764.32913209
151040001132A,1.14702882583136e-11,6667406.54918024
151040001125A,1.14232406059016e-11,6542604.93353193
1510400011175,1.13362997524097e-11,5862689.12217854
1510400011141,1.13128124854343e-11,6590412.16794552
1510400011137,1.12745355532768e-11,7592392.65392927
1510400011230,1.13805980952011e-11,9588282.32413955
1510400011349,1.13233394849242e-11,11525939.2365139
1510400011368,1.16091840238001e-11,7219410.15699661
1510400011423,1.15972340723631e-11,14631466.2497424
1510400011391,1.15171218721307e-11,23571199.4894238
1510400012351,1.12552991024267e-11,10704230.2173207
1510400011419,1.16215010022111e-11,8659853.02823418
1510400011264,1.14227721783162e-11,6997276.27731675
151040001157A,1.13756749453732e-11,8529076.57278423
1510400011298,1.13151881995245e-11,9923829.3760493
1510400012347,1.17026983524972e-11,17622826.5467827
1510400011866,1.16559124463422e-11,5407488.16180221
1510400010228,1.13114164162809e-11,6564093.4579229
1510400010497,1.1248789310483e-11,12256531.830916
1510400011620,1.17529331127444e-11,12344152.0427293
1510400012205,1.19254180316712e-11,9818354.96234928
1510400012065,1.19739859792829e-11,9615645.61334603
1510400011989,1.18102970966585e-11,15203931.6299865
1510400011546,1.17038216579046e-11,10440305.659826
1510400010270,1.17224326784385e-11,11393109.0641261
1510400012008,1.19499297353554e-11,7220489.32199393
1510400010745,1.1189131109888e-11,9959169.76223529
1510400010213,1.12961518988215e-11,7700213.13996481
1510400011705,1.16438286510804e-11,9451712.59524442
1510400010923,1.13829555555454e-11,9890859.86553206
151040001075A,1.12851931088366e-11,14075151.9869291
1510400011724,1.15091405705512e-11,10013232.0872315
1510400011813,1.19494640942606e-11,6998642.36313367
151040001164A,1.19125933865943e-11,10589452.2814014
1510400010251,1.1790692372452e-11,7900469.05440775
1510400012332,1.18053100576492e-11,14381231.4493443
1510400012116,1.19525153840103e-11,9057326.41333032
1510400012188,1.18899027180176e-11,8254145.31032493
1510400011832,1.15725949108555e-11,4119161.67280388
1510400010637,1.14504033402364e-11,7232345.47668635
1510400012262,1.19310206141774e-11,5609698.69944674
151040001043A,1.18533859593e-11,10185664.7610226
1510400011828,1.19262483177723e-11,10333656.9859094
1510400012050,1.17553803943261e-11,8958001.83756606
1510400012192,1.20144470768642e-11,10508563.2980047
1510400011777,1.18960032049572e-11,9150717.61950139
1510400012031,1.1799303157701e-11,14735694.6230509
1510400010177,1.19593613838784e-11,6524413.98740443
1510400012084,1.19645992661778e-11,9593844.6995769
151040001207A,1.18830292739662e-11,7274099.43565725
1510400010073,1.17297423598729e-11,5164495.08286426
1510400010302,1.18096660861597e-11,8843863.99283633
1510400010425,1.18975622611429e-11,12548907.0184739
1510400010393,1.18071191413721e-11,10865231.1546689
1510400010410,1.19133684232583e-11,8746288.71416654
1510400010656,1.16629079335635e-11,8128142.85598885
1510400010764,1.14395613553823e-11,8957786.39704962
1510400010622,1.13989752605254e-11,11264475.5949923
1510400010834,1.13346930283116e-11,7537938.47568275
1510400010853,1.14435297058226e-11,7421366.17876499
1510400010849,1.13796269853879e-11,11807301.4220054
1510400010919,1.13112312759157e-11,6235343.91980442
151040001082A,1.12337542024716e-11,7930007.85529947
1510400010904,1.12612418192415e-11,5956602.191617
1510400010618,1.12004189592437e-11,7145753.80708365
1510400010548,1.12153093524006e-11,11239252.8085307
151040001050A,1.13249927040456e-11,10529506.7054747
1510400010552,1.13493312664466e-11,12272608.0051197
1510400010209,1.12691629374187e-11,8108830.09836503
1510400010660,1.18012619381505e-11,9736373.13138077
1510400010868,1.17996657885358e-11,8918183.37184785
1510400010872,1.18500339123264e-11,5605582.52299831
1510400011743,1.167792892126e-11,14093610.561817
1510400011758,1.17008466498314e-11,14152906.4895978
1510400010092,1.16835091051343e-11,8194454.06856168
1510400010088,1.15289118291148e-11,14660049.6395255
151040001196A,1.19498967306809e-11,7584833.24526434
1510400010482,1.11514100821982e-11,6994104.74630729
1510400010406,1.18521383742475e-11,11850833.2713561
1510400011974,1.1817401596092e-11,15267602.7388423
151040001029A,1.13319520912974e-11,10594520.4494057
1510400012012,1.18055129920523e-11,9562904.77087909
1510400010800,1.17700940085853e-11,7368873.8081731
151040001221A,1.19028621080776e-11,11865595.2101273
1510400010567,1.14543936896926e-11,7596529.99364228
1510400010571,1.14979668362836e-11,6831169.68771472
1510400010815,1.11151492162015e-11,6625483.41365047
1510400012027,1.19316518768915e-11,8452528.38656165
1510400010317,1.17931247420202e-11,10708982.9588558
1510400010891,1.12492842582341e-11,5571684.66690109
1510400010529,1.14796860866086e-11,6756536.79834525
1510400010514,1.14123276447051e-11,10236894.909303
1510400010232,1.13271465263662e-11,8200272.62046545
1510400011993,1.19708094623115e-11,10961048.027063
1510400010016,1.12916531903071e-11,11976317.0222206
1510400012258,1.19868966066055e-11,5410334.94502904
1510400012224,1.19475331935381e-11,6078621.07375646
151040001100A,1.18766663218839e-11,4085036.96673384
1510400010995,1.18025435582727e-11,6874096.46470136
1510400010957,1.18760664677722e-11,3889115.55317328
1510400010942,1.18514028408437e-11,5500491.82297086
1510400010938,1.14406895460573e-11,11430589.2749024
1510400011847,1.16406647607592e-11,7198505.8331943
1510400011940,1.15425891927429e-11,10747204.9714696
1510400011936,1.17071317159875e-11,13110005.587246
1510400010798,1.19527361683364e-11,6017310.39779345
1510400010586,1.18728392145842e-11,15506367.6203692
1510400011796,1.12557157342538e-11,9972767.93719418
1510400011885,1.14869258103115e-11,12138252.6325033
1510400011870,1.14447312268277e-11,12623319.814464
1510400010139,1.15784799058171e-11,14629601.5073758
151040001189A,1.15131735245238e-11,9534556.70346174
1510400010641,1.16157441781316e-11,13020931.2743626
1510400012099,1.12028715691188e-11,9759653.94628251
1510400012101,1.13173199195543e-11,8304742.13708552
1510400011160,1.13607675268667e-11,9957482.67050817
1510400011565,1.14028144264954e-11,7614297.53927046
1510400011372,1.16979916276469e-11,7945124.19021179
1510400011902,1.15558975705144e-11,8177325.81162565
1510400011921,1.17134452490131e-11,4177303.44226055
1510400012169,1.17414555462506e-11,6043193.19370268
1510400012173,1.17100427610925e-11,10929100.2784423
1510400011442,1.16359268660794e-11,11934890.962319
1510400010340,1.1804613872318e-11,12238442.2971837
1510400011029,1.16436219498214e-11,4306089.6463446
1510400011014,1.20060412261306e-11,6208764.50882995
1510400011955,1.20439966414247e-11,5330152.57975882
1510400012366,1.1954938458486e-11,25150927.5093117
1510400010374,1.17218933992361e-11,17424084.0521514
1510400010603,1.20011636004646e-11,10446613.7653724
1510400010707,1.19862922418968e-11,16825800.9370275
1510400010694,1.19858955073478e-11,11783569.5633734
1510400010590,1.19132720594391e-11,11233468.8295129
1510400010675,1.19786160030758e-11,9097553.57741783
151040001068A,1.20826159897337e-11,8158604.56170162
1510400011052,1.18074175064233e-11,10336970.6267864
1510400011122,1.19511872740119e-11,6344278.35493261
1510400011118,1.19519366312607e-11,4985821.33855347
1510400011103,1.19257681385204e-11,5446397.62041738
1510400011067,1.17477372574597e-11,4688633.79065232
1510400012239,1.17550945452143e-11,11688842.9826466
1510400012243,1.18930344517088e-11,9719791.48654922
1510400010355,1.17774169717727e-11,11842609.6999902
1510400012046,1.17672653652652e-11,11884107.7779538
1510400011851,1.15781683717378e-11,7554829.64403486
1510400011033,1.18057134522485e-11,4317510.7502368
1510400011048,1.17917779548956e-11,6700944.07673158
1510400011071,1.18873762710269e-11,6228711.30249397
1510401052328,1.07064077302735e-11,2324383.9350703
1510401052313,1.06991424272105e-11,2541916.11434485
1510401052277,1.08833647284819e-11,3578722.58822608
1510401052281,1.07423748957159e-11,3679206.26333639
1510800010072,9.81619191916547e-12,2206602.91160577
151080001034A,9.8948052978316e-12,2559924.30406572
151080001002A,9.92009577515262e-12,3598935.23753714
1510800010068,9.88267781866286e-12,2511423.47973981
1510800010227,9.92030516073786e-12,3103525.14551219
1510800010439,9.95713775634024e-12,3384586.18816739
1510800010392,9.92134224560287e-12,2895927.92228911
1510800010354,9.86321864631787e-12,2904124.80526357
1510800010034,9.91091540170108e-12,4448340.56468708
1510800010369,9.84727703735252e-12,2620604.64728093
1510800010424,9.84160737161887e-12,2537469.90718667
1510800010208,9.84200114286398e-12,2415970.92053555
1510800010443,9.91223170000134e-12,2721225.92043054
1510800010335,9.95291578233495e-12,4280960.50089656
1510800010585,9.78966978425095e-12,1772604.20425771
1510800010231,9.86824317678624e-12,2873083.60238632
1510800010405,9.78024028865327e-12,2213951.70846429
1510800010547,9.77048154544562e-12,2041258.05665801
1510800140566,1.03905512010458e-11,3386321.81377535
1510800140373,1.03990249067419e-11,5729764.85652816
1510800140570,1.0370990642887e-11,8041445.84555952
1510800140477,1.03990164553581e-11,4830074.71851577
151080063059A,9.93806556267195e-12,2252497.64589466
1510900010116,1.06258756401885e-11,5053797.02511334
